tweet_id,time,lat,lon,goog_x,goog_y,sender_id,sender_nam,source,reply_to_u,reply_to_t,place_id,tweet_text
746281765308760000,2016-06-24 10:00:12,14.618000000000000,-90.524900000000000,-10077185.770700000000000,1645214.959460000000000,1259315281,trendinaliaGT,Es Tendencia en Guatemala,0,0,13d479b108707983,1. #Brexit 2. #EstaLluviaEstaComoPara 3. Reino Unido 4. Emilia Ayuso 5. #HonorableJuzgadorMiPeticionEs  2016/6/24 03:52 CST
746281763106787000,2016-06-24 10:00:12,30.441900000000000,69.359700000000000,7721086.484510000000000,3560479.377150000000000,1408327218,trendinaliaPK,Pakistan Trends,0,0,01178c1d2af9a5d1,1. #Brexit 2. David Cameron 3. #JummahMubarak 4. Britain 5. #Quetta  2016/6/24 14:52 PKT #trndnl https://t.co/V71IHDvL8r
746281768932675000,2016-06-24 10:00:13,9.084600000000000,8.674200000000000,965607.526907000000000,1015557.202050000000000,1408370630,trendinaliaNG,Nigeria Trends,0,0,00385fc639db741f,1. #Brexit 2. Pageitnow Dot Com 3. #HappyBirthdayKorrekt 4. Britain 5. Boris Johnson  2016/6/24 10:52 WAT #trndnl https://t.co/RztqeSY2ZJ
746281771172429000,2016-06-24 10:00:14,38.990099999999900,-9.141299999999990,-1017604.861050000000000,4720253.581070000000000,1361619691,trendinaliaPT,Tend?¬ncias Portugal,0,0,af9566cc2e31d914,1. #Brexit 2. Reino Unido 3. Donald Trump 4. #1DStayWithUs 5. Esc??cia  2016/6/24 10:52 WEST #trndnl https://t.co/uLzQlByvJf
746281777635831000,2016-06-24 10:00:15,15.593100000000000,120.739099999999000,13440615.129000000000000,1757648.984570000000000,1372665186,trendinaliaPI,Philippines Trends,0,0,018c41a53e4a0d8e,1. #1DStayWithUs 2. #Brexit 3. #ALDUBOverloadKilig 4. #ShowtimeFantasticFriday 5. #WWSThePromiseOfLove  2016/6/24 17:57 PHT
746281775370903000,2016-06-24 10:00:15,-28.483200000000000,24.677000000000000,2747031.073930000000000,-3310031.977930000000000,1275907094,trendinaliaZA,South Africa Trends,0,0,dd9c0d7d7e07eb49,1. #Brexit 2. Cassper 3. David Cameron 4. #SpyTapes 5. Britain  2016/6/24 11:52 SAST #trndnl https://t.co/I3Pws3WfVi
746281779951087000,2016-06-24 10:00:16,3.945100000000000,114.401700000000000,12735138.988100000000000,439513.950333000000000,1372563925,trendinaliaMY,Malaysia Trends,0,0,c477d4b3e64a3cb1,1. #Brexit 2. David Cameron 3. Europe 4. #EUref 5. Leave  2016/6/24 17:57 MYT #trndnl https://t.co/3ZpGNCIaQz
746281782299885000,2016-06-24 10:00:16,-43.587699999999900,170.366600000000000,18965123.157600000000000,-5401857.931540000000000,1370651311,trendinaliaNZ,New Zealand Trends,0,0,0091e26a40113758,1. David Cameron 2. #UKreferendum 3. The UK 4. European Union 5. #Brexit  2016/6/24 21:57 NZST #trndnl https://t.co/WiiLMe8GDw
746281784950693000,2016-06-24 10:00:17,38.899099999999900,-77.028999999999900,-8574829.055140000000000,4707228.800910000000000,1180025371,trendinaliaUS,Trendinalia USA,0,0,01fbe706f872cb32,1. #Brexit 2. David Cameron 3. #RuinAVideoGame 4. #1DStayWithUs 5. #1DisDeadParty  2016/6/24 04:52 CDT #trndnl https://t.co/IvleifByXY
746281785152122000,2016-06-24 10:00:17,51.776510700000000,19.454477300000000,2165662.506390000000000,6759816.159610000000000,1316862031,pidybi,Tweetbot 3 for i?ƒS,0,0,d95b50d40bcc459b,#aljazeera Brexit: Britain votes to... https://t.co/zNizpdiUKZ
746281808472444000,2016-06-24 10:00:23,50.946613700000000,6.872347000000000,765026.168490000000000,6611855.730920000000000,30429881,ajkaestner,Fenix for Android,0,0,8abc99434d4f5d28,8abc Eine unerwartete Folge des #Brexit?  https://t.co/e5QmpLwNvR
